instance,best_cost,optimum,iter,iter_last_increase,temperature,alpha
wuf50-218-M wuf50-0479.mwcnf,14683,14683,1151445,1151445,10000,0.9999
wuf50-218-M wuf50-0479.mwcnf,14683,14683,847,847,10000,0.9999
wuf50-218-M wuf50-0479.mwcnf,14683,14683,108187,108187,10000,0.9999
wuf50-218-M wuf50-0479.mwcnf,14683,14683,3453776,3453776,10000,0.9999
wuf50-218-M wuf50-0528.mwcnf,12166,12166,87,87,10000,0.9999
wuf50-218-M wuf50-0528.mwcnf,12166,12166,17312,17312,10000,0.9999
wuf50-218-M wuf50-0528.mwcnf,12166,12166,345,345,10000,0.9999
wuf50-218-M wuf50-0528.mwcnf,12166,12166,2440,2440,10000,0.9999
wuf50-218-M wuf50-0528.mwcnf,12166,12166,137,137,10000,0.9999
wuf50-218-M wuf50-0528.mwcnf,12166,12166,2098,2098,10000,0.9999
wuf50-218-M wuf50-0528.mwcnf,12166,12166,331,331,10000,0.9999
wuf50-218-M wuf50-0528.mwcnf,12166,12166,2381,2381,10000,0.9999
wuf50-218-M wuf50-0528.mwcnf,12166,12166,2113,2113,10000,0.9999
wuf50-218-M wuf50-0528.mwcnf,12166,12166,54355,54355,10000,0.9999
wuf50-218-M wuf50-0919.mwcnf,15486,15486,2302549,2302549,10000,0.9999
wuf50-218-M wuf50-0919.mwcnf,15486,15486,25,25,10000,0.9999
wuf50-218-M wuf50-0919.mwcnf,15486,15486,2302760,2302760,10000,0.9999
wuf50-218-M wuf50-0919.mwcnf,15486,15486,32,32,10000,0.9999
wuf50-218-M wuf50-0919.mwcnf,15486,15486,3401,3401,10000,0.9999
wuf50-218-M wuf50-0919.mwcnf,15486,15486,59075,59075,10000,0.9999
wuf50-218-M wuf50-0919.mwcnf,15486,15486,42033,42033,10000,0.9999
wuf50-218-M wuf50-0919.mwcnf,15486,15486,96,96,10000,0.9999
wuf50-218-M wuf50-0919.mwcnf,15486,15486,2302757,2302757,10000,0.9999
wuf50-218-M wuf50-0919.mwcnf,15486,15486,1151294,1151294,10000,0.9999
wuf50-218-M wuf50-0357.mwcnf,24383,24383,156,156,10000,0.9999
wuf50-218-M wuf50-0357.mwcnf,24383,24383,314,314,10000,0.9999
wuf50-218-M wuf50-0357.mwcnf,24383,24383,2713,2713,10000,0.9999
wuf50-218-M wuf50-0357.mwcnf,24383,24383,7458,7458,10000,0.9999
wuf50-218-M wuf50-0357.mwcnf,24383,24383,1152611,1152611,10000,0.9999
wuf50-218-M wuf50-0357.mwcnf,24383,24383,600,600,10000,0.9999
wuf50-218-M wuf50-0357.mwcnf,24383,24383,2311160,2311160,10000,0.9999
wuf50-218-M wuf50-0357.mwcnf,24383,24383,616,616,10000,0.9999
wuf50-218-M wuf50-0357.mwcnf,24383,24383,20114,20114,10000,0.9999
wuf50-218-M wuf50-0357.mwcnf,24383,24383,744,744,10000,0.9999
wuf50-218-M wuf50-012.mwcnf,20501,20501,3006,3006,10000,0.9999
wuf50-218-M wuf50-012.mwcnf,20501,20501,5012,5012,10000,0.9999
wuf50-218-M wuf50-012.mwcnf,20501,20501,4499,4499,10000,0.9999
wuf50-218-M wuf50-012.mwcnf,20501,20501,10044,10044,10000,0.9999
wuf50-218-M wuf50-012.mwcnf,20501,20501,1151995,1151995,10000,0.9999
wuf50-218-M wuf50-012.mwcnf,20501,20501,549,549,10000,0.9999
wuf50-218-M wuf50-012.mwcnf,20501,20501,2704,2704,10000,0.9999
wuf50-218-M wuf50-012.mwcnf,20501,20501,9,9,10000,0.9999
wuf50-218-M wuf50-012.mwcnf,20501,20501,1152328,1152328,10000,0.9999
wuf50-218-M wuf50-012.mwcnf,20501,20501,4986,4986,10000,0.9999
wuf50-218-M wuf50-057.mwcnf,14056,14056,66,66,10000,0.9999
wuf50-218-M wuf50-057.mwcnf,14056,14056,68,68,10000,0.9999
wuf50-218-M wuf50-057.mwcnf,14056,14056,420,420,10000,0.9999
wuf50-218-M wuf50-057.mwcnf,14056,14056,159,159,10000,0.9999
wuf50-218-M wuf50-057.mwcnf,14056,14056,23039,23039,10000,0.9999
wuf50-218-M wuf50-057.mwcnf,14056,14056,51157,51157,10000,0.9999
wuf50-218-M wuf50-057.mwcnf,14056,14056,1863,1863,10000,0.9999
wuf50-218-M wuf50-057.mwcnf,14056,14056,5256,5256,10000,0.9999
wuf50-218-M wuf50-057.mwcnf,14056,14056,38,38,10000,0.9999
wuf50-218-M wuf50-057.mwcnf,14056,14056,1194174,1194174,10000,0.9999
wuf50-218-N wuf50-0352.mwcnf,297000,297000,68,68,10000,0.9999
wuf50-218-N wuf50-0352.mwcnf,297000,297000,175,175,10000,0.9999
wuf50-218-N wuf50-0352.mwcnf,297000,297000,22,22,10000,0.9999
wuf50-218-N wuf50-0352.mwcnf,297000,297000,112,112,10000,0.9999
wuf50-218-N wuf50-0352.mwcnf,297000,297000,30,30,10000,0.9999
wuf50-218-N wuf50-0352.mwcnf,297000,297000,35,35,10000,0.9999
wuf50-218-N wuf50-0352.mwcnf,297000,297000,38,38,10000,0.9999
wuf50-218-N wuf50-0352.mwcnf,297000,297000,0,0,10000,0.9999
wuf50-218-N wuf50-0352.mwcnf,297000,297000,380,380,10000,0.9999
wuf50-218-N wuf50-0352.mwcnf,297000,297000,5,5,10000,0.9999
wuf50-218-N wuf50-0268.mwcnf,306230,306230,1151628,1151628,10000,0.9999
wuf50-218-N wuf50-0268.mwcnf,306230,306230,74,74,10000,0.9999
wuf50-218-N wuf50-0268.mwcnf,306230,306230,247,247,10000,0.9999
wuf50-218-N wuf50-0268.mwcnf,306230,306230,969,969,10000,0.9999
wuf50-218-N wuf50-0268.mwcnf,306230,306230,1151405,1151405,10000,0.9999
wuf50-218-N wuf50-0268.mwcnf,306230,306230,116,116,10000,0.9999
wuf50-218-N wuf50-0268.mwcnf,306230,306230,83,83,10000,0.9999
wuf50-218-N wuf50-0268.mwcnf,306230,306230,11509,11509,10000,0.9999
wuf50-218-N wuf50-0268.mwcnf,306230,306230,20,20,10000,0.9999
wuf50-218-N wuf50-0268.mwcnf,306230,306230,279,279,10000,0.9999
wuf50-218-N wuf50-0443.mwcnf,119585,119585,2006,2006,10000,0.9999
wuf50-218-N wuf50-0443.mwcnf,119585,119585,196,196,10000,0.9999
wuf50-218-N wuf50-0443.mwcnf,119585,119585,0,0,10000,0.9999
wuf50-218-N wuf50-0443.mwcnf,119585,119585,457,457,10000,0.9999
wuf50-218-N wuf50-0443.mwcnf,119585,119585,201,201,10000,0.9999
wuf50-218-N wuf50-0443.mwcnf,119585,119585,40045,40045,10000,0.9999
wuf50-218-N wuf50-0443.mwcnf,119585,119585,0,0,10000,0.9999
wuf50-218-N wuf50-0443.mwcnf,119585,119585,101359,101359,10000,0.9999
wuf50-218-N wuf50-0443.mwcnf,119585,119585,33,33,10000,0.9999
wuf50-218-N wuf50-0443.mwcnf,119585,119585,30055,30055,10000,0.9999
wuf50-218-N wuf50-026.mwcnf,267880,267880,1375,1375,10000,0.9999
wuf50-218-N wuf50-026.mwcnf,267880,267880,611,611,10000,0.9999
wuf50-218-N wuf50-026.mwcnf,267880,267880,451,451,10000,0.9999
wuf50-218-N wuf50-026.mwcnf,267880,267880,159,159,10000,0.9999
wuf50-218-N wuf50-026.mwcnf,267880,267880,961,961,10000,0.9999
wuf50-218-N wuf50-026.mwcnf,267880,267880,31,31,10000,0.9999
wuf50-218-N wuf50-026.mwcnf,267880,267880,699,699,10000,0.9999
wuf50-218-N wuf50-026.mwcnf,267880,267880,274,274,10000,0.9999
wuf50-218-N wuf50-026.mwcnf,267880,267880,106,106,10000,0.9999
wuf50-218-N wuf50-026.mwcnf,267880,267880,665,665,10000,0.9999
wuf50-218-N wuf50-0918.mwcnf,141431,141431,7469,7469,10000,0.9999
wuf50-218-N wuf50-0918.mwcnf,141431,141431,2229,2229,10000,0.9999
wuf50-218-N wuf50-0918.mwcnf,141431,141431,2505,2505,10000,0.9999
wuf50-218-N wuf50-0918.mwcnf,141431,141431,1904,1904,10000,0.9999
wuf50-218-N wuf50-0918.mwcnf,141431,141431,2088,2088,10000,0.9999
wuf50-218-N wuf50-0918.mwcnf,141431,141431,10677,10677,10000,0.9999
wuf50-218-N wuf50-0918.mwcnf,141431,141431,806,806,10000,0.9999
wuf50-218-N wuf50-0918.mwcnf,141431,141431,1154850,1154850,10000,0.9999
