instance,best_cost,optimum,iter,iter_last_increase,temperature,alpha
./data/wuf75-325/wuf75-325-N/wuf75-047.mwcnf,134969,137360,575422,117932,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-048.mwcnf,161664,161664,233752,233752,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-049.mwcnf,154037,154037,3045,3045,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-05.mwcnf,184304,184304,1053,1053,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-050.mwcnf,167900,167900,466326,466326,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-051.mwcnf,182253,182253,51,51,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-052.mwcnf,152446,152446,183,183,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-053.mwcnf,167195,172250,575430,1080,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-054.mwcnf,136846,144899,575459,115769,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-055.mwcnf,176870,176870,113,113,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-056.mwcnf,154491,154491,1717,1717,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-057.mwcnf,153800,153800,58,58,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-058.mwcnf,193938,193938,120986,120986,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-059.mwcnf,200451,200451,117034,117034,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-06.mwcnf,143447,143447,0,0,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-060.mwcnf,166302,166302,122566,122566,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-061.mwcnf,163326,163326,515,515,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-062.mwcnf,175332,175332,747,747,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-063.mwcnf,169056,169056,1557,1557,10000,0.999
